Graph(num_nodes=20, num_edges=292,
      ndata_schemes={'_ID': Scheme(shape=(), dtype=torch.int64)}
      edata_schemes={'_ID': Scheme(shape=(), dtype=torch.int64)})
cuda:1
Namespace(alpha=0.999, aug='1st', batch_size=32, beta1=0.9, beta2=0.999, clip_norm=1.0, cv=False, cvrun=-1, dataset='dgl', degree_embedding_size=16, epochs=100, exp='Pretrain', finetune=False, fold_idx=0, freq_embedding_size=16, gpu=0, hidden_size=64, learning_rate=0.005, load_path=None, lr_decay_epochs=[120, 160, 200], lr_decay_rate=0.0, max_degree=512, max_edge_freq=16, max_node_freq=16, moco=True, model='gin', model_folder='saved/Pretrain_moco_True_dgl_gin_layer_5_lr_0.005_decay_1e-05_bsz_32_hid_64_samples_2000_nce_t_0.07_nce_k_16384_rw_hops_256_restart_prob_0.8_aug_1st_ft_False_deg_16_pos_32_momentum_0.999', model_name='Pretrain_moco_True_dgl_gin_layer_5_lr_0.005_decay_1e-05_bsz_32_hid_64_samples_2000_nce_t_0.07_nce_k_16384_rw_hops_256_restart_prob_0.8_aug_1st_ft_False_deg_16_pos_32_momentum_0.999', model_path='saved', momentum=0.9, nce_k=16384, nce_t=0.07, norm=True, num_copies=12, num_layer=5, num_samples=2000, num_workers=24, optimizer='adam', positional_embedding_size=32, print_freq=10, readout='avg', restart_prob=0.8, resume='', rw_hops=256, save_freq=1, seed=0, set2set_iter=6, set2set_lstm_layer=3, subgraph_size=128, tb_folder='tensorboard/Pretrain_moco_True_dgl_gin_layer_5_lr_0.005_decay_1e-05_bsz_32_hid_64_samples_2000_nce_t_0.07_nce_k_16384_rw_hops_256_restart_prob_0.8_aug_1st_ft_False_deg_16_pos_32_momentum_0.999', tb_freq=50, tb_path='tensorboard', weight_decay=1e-05)
Pretrain_moco_True_dgl_gin_layer_5_lr_0.005_decay_1e-05_bsz_32_hid_64_samples_2000_nce_t_0.07_nce_k_16384_rw_hops_256_restart_prob_0.8_aug_1st_ft_False_deg_16_pos_32_momentum_0.999
Use GPU: 0 for training
setting random seeds
before construct dataset 5.254283905029297
load graph done
before construct dataloader 5.254283905029297
before training 5.254283905029297
using queue shape: (16384,64)
==> training...
moco1
moco2
moco3
moco4
Train: [0][1/1500]	BT 20.379 (20.379)	DT 19.080 (19.080)	loss 5.540 (5.540)	prob 5.742 (5.742)	GS 33.891 (33.891)	mem 74.267
Train: [80][30/1500]	BT 0.063 (0.933)	DT 0.005 (0.880)	loss 6.364 (6.456)	prob 1.837 (2.564)	GS 27.078 (33.103)	mem 73.030
Train: [80][40/1500]	BT 0.038 (0.967)	DT 0.001 (0.917)	loss 6.587 (6.489)	prob 1.957 (2.472)	GS 29.531 (33.092)	mem 73.076
Train: [80][50/1500]	BT 0.038 (0.781)	DT 0.001 (0.734)	loss 6.572 (6.515)	prob 2.606 (2.483)	GS 32.922 (32.888)	mem 73.083
Train: [80][60/1500]	BT 0.037 (0.705)	DT 0.001 (0.660)	loss 6.680 (6.648)	prob 2.048 (2.422)	GS 31.219 (32.422)	mem 73.106
Train: [80][70/1500]	BT 0.038 (0.610)	DT 0.001 (0.566)	loss 6.727 (6.656)	prob 2.352 (2.333)	GS 34.797 (32.680)	mem 73.106
Train: [80][80/1500]	BT 0.053 (0.560)	DT 0.006 (0.517)	loss 6.554 (6.642)	prob 2.030 (2.303)	GS 31.859 (32.242)	mem 73.120
Train: [80][90/1500]	BT 0.039 (0.527)	DT 0.001 (0.484)	loss 6.757 (6.649)	prob 2.288 (2.403)	GS 34.703 (32.228)	mem 73.122
Train: [80][100/1500]	BT 0.497 (0.496)	DT 0.446 (0.454)	loss 6.573 (6.644)	prob 2.523 (2.425)	GS 30.047 (31.978)	mem 73.125
Train: [80][110/1500]	BT 0.344 (0.475)	DT 0.306 (0.432)	loss 6.549 (6.606)	prob 2.511 (2.447)	GS 32.375 (31.717)	mem 73.128
Train: [80][120/1500]	BT 0.038 (0.467)	DT 0.001 (0.425)	loss 6.683 (6.630)	prob 2.963 (2.464)	GS 29.203 (31.875)	mem 73.116
Train: [80][130/1500]	BT 0.039 (0.434)	DT 0.000 (0.392)	loss 6.859 (6.646)	prob 1.594 (2.415)	GS 31.312 (31.449)	mem 73.115
Train: [80][140/1500]	BT 0.038 (0.418)	DT 0.001 (0.377)	loss 6.650 (6.641)	prob 2.525 (2.472)	GS 34.281 (31.675)	mem 73.117
Train: [80][150/1500]	BT 0.056 (0.428)	DT 0.006 (0.386)	loss 6.739 (6.642)	prob 1.807 (2.435)	GS 34.891 (32.028)	mem 73.135
Train: [80][160/1500]	BT 0.041 (0.408)	DT 0.001 (0.366)	loss 6.634 (6.714)	prob 2.783 (2.249)	GS 35.250 (32.683)	mem 73.135
Train: [80][170/1500]	BT 0.056 (0.425)	DT 0.005 (0.382)	loss 6.722 (6.666)	prob 2.605 (2.411)	GS 35.000 (32.549)	mem 73.141
Train: [80][180/1500]	BT 0.038 (0.419)	DT 0.001 (0.378)	loss 6.636 (6.676)	prob 2.692 (2.359)	GS 30.281 (32.783)	mem 73.145
Train: [80][190/1500]	BT 0.038 (0.409)	DT 0.001 (0.367)	loss 6.657 (6.689)	prob 1.919 (2.327)	GS 32.828 (32.691)	mem 73.146
Train: [80][200/1500]	BT 0.039 (0.395)	DT 0.001 (0.353)	loss 6.725 (6.678)	prob 1.921 (2.290)	GS 33.172 (32.667)	mem 73.146
Train: [80][210/1500]	BT 1.837 (0.386)	DT 1.799 (0.345)	loss 6.565 (6.610)	prob 2.647 (2.427)	GS 32.594 (33.152)	mem 73.147
Train: [80][220/1500]	BT 0.039 (0.381)	DT 0.001 (0.339)	loss 6.624 (6.595)	prob 3.158 (2.466)	GS 30.844 (32.620)	mem 73.150
Train: [80][230/1500]	BT 0.039 (0.369)	DT 0.001 (0.327)	loss 6.512 (6.607)	prob 2.355 (2.413)	GS 35.750 (32.682)	mem 73.151
Train: [80][240/1500]	BT 0.039 (0.369)	DT 0.001 (0.327)	loss 6.717 (6.606)	prob 2.627 (2.355)	GS 35.078 (33.056)	mem 73.153
Train: [80][250/1500]	BT 0.036 (0.359)	DT 0.000 (0.317)	loss 6.673 (6.602)	prob 1.967 (2.325)	GS 32.109 (32.725)	mem 73.166
Train: [80][260/1500]	BT 0.037 (0.348)	DT 0.001 (0.307)	loss 6.646 (6.582)	prob 1.933 (2.222)	GS 36.359 (34.622)	mem 73.165
Train: [80][270/1500]	BT 0.087 (0.351)	DT 0.008 (0.310)	loss 6.576 (6.575)	prob 2.222 (2.158)	GS 32.000 (32.965)	mem 73.171
Train: [80][280/1500]	BT 0.036 (0.368)	DT 0.001 (0.326)	loss 6.612 (6.586)	prob 2.451 (2.242)	GS 34.031 (33.604)	mem 73.175
Train: [80][290/1500]	BT 0.029 (0.358)	DT 0.000 (0.316)	loss 6.627 (6.590)	prob 3.425 (2.343)	GS 32.625 (33.132)	mem 73.176
Train: [80][300/1500]	BT 0.037 (0.349)	DT 0.000 (0.307)	loss 6.578 (6.581)	prob 1.770 (2.419)	GS 32.000 (32.807)	mem 73.178
Train: [80][310/1500]	BT 0.071 (0.358)	DT 0.008 (0.316)	loss 6.626 (6.601)	prob 2.620 (2.501)	GS 32.359 (31.350)	mem 73.183
Train: [80][320/1500]	BT 0.036 (0.361)	DT 0.001 (0.319)	loss 6.686 (6.627)	prob 1.863 (2.466)	GS 31.531 (32.525)	mem 73.182
Train: [80][330/1500]	BT 0.028 (0.355)	DT 0.000 (0.313)	loss 6.581 (6.622)	prob 2.511 (2.515)	GS 35.891 (32.594)	mem 73.184
Train: [80][340/1500]	BT 0.037 (0.346)	DT 0.001 (0.304)	loss 6.524 (6.612)	prob 2.482 (2.520)	GS 37.781 (32.688)	mem 73.185
Train: [80][350/1500]	BT 0.026 (0.356)	DT 0.000 (0.315)	loss 6.524 (6.616)	prob 2.795 (2.561)	GS 38.641 (33.000)	mem 73.189
Train: [80][360/1500]	BT 0.036 (0.347)	DT 0.000 (0.306)	loss 6.532 (6.618)	prob 2.814 (2.523)	GS 34.750 (31.655)	mem 73.189
Train: [80][370/1500]	BT 0.037 (0.346)	DT 0.001 (0.306)	loss 6.658 (6.604)	prob 2.534 (2.527)	GS 31.312 (31.866)	mem 73.192
Train: [80][380/1500]	BT 0.034 (0.339)	DT 0.000 (0.298)	loss 6.569 (6.638)	prob 3.726 (2.684)	GS 27.562 (32.256)	mem 73.192
Train: [80][390/1500]	BT 0.025 (0.341)	DT 0.000 (0.300)	loss 6.530 (6.633)	prob 3.043 (2.704)	GS 37.281 (32.440)	mem 73.194
Train: [80][400/1500]	BT 0.027 (0.333)	DT 0.000 (0.293)	loss 6.765 (6.639)	prob 2.670 (2.688)	GS 29.906 (32.647)	mem 73.193
Train: [80][410/1500]	BT 0.037 (0.326)	DT 0.001 (0.286)	loss 6.476 (6.697)	prob 3.068 (2.705)	GS 33.688 (32.470)	mem 73.195
Train: [80][420/1500]	BT 0.024 (0.330)	DT 0.000 (0.290)	loss 6.677 (6.652)	prob 3.425 (2.858)	GS 34.828 (32.332)	mem 73.295
Train: [80][430/1500]	BT 0.036 (0.324)	DT 0.001 (0.284)	loss 6.752 (6.636)	prob 1.833 (2.841)	GS 34.812 (32.307)	mem 73.296
Train: [80][440/1500]	BT 0.037 (0.327)	DT 0.000 (0.287)	loss 6.678 (6.636)	prob 2.542 (2.825)	GS 32.562 (32.349)	mem 73.935
Train: [80][450/1500]	BT 0.037 (0.320)	DT 0.001 (0.280)	loss 6.568 (6.635)	prob 2.791 (2.787)	GS 35.047 (32.502)	mem 74.032
Train: [80][460/1500]	BT 0.037 (0.314)	DT 0.000 (0.274)	loss 6.483 (6.632)	prob 2.790 (2.453)	GS 31.422 (30.822)	mem 74.081
Train: [80][470/1500]	BT 0.049 (0.317)	DT 0.006 (0.277)	loss 6.579 (6.605)	prob 2.054 (2.488)	GS 31.438 (31.783)	mem 74.379
Train: [80][480/1500]	BT 0.058 (0.311)	DT 0.011 (0.271)	loss 6.479 (6.611)	prob 2.734 (2.403)	GS 31.234 (31.539)	mem 74.379
Train: [80][490/1500]	BT 0.079 (0.328)	DT 0.021 (0.288)	loss 6.461 (6.623)	prob 2.723 (2.398)	GS 32.750 (32.029)	mem 74.381
Train: [80][500/1500]	BT 0.046 (0.323)	DT 0.002 (0.282)	loss 6.746 (6.622)	prob 2.527 (2.418)	GS 35.922 (32.340)	mem 74.383
Train: [80][510/1500]	BT 0.036 (0.362)	DT 0.000 (0.321)	loss 6.594 (6.606)	prob 2.780 (2.487)	GS 35.250 (32.525)	mem 74.384
Train: [80][520/1500]	BT 0.030 (0.356)	DT 0.000 (0.315)	loss 6.839 (6.640)	prob 2.248 (2.404)	GS 29.547 (32.144)	mem 74.386
Train: [80][530/1500]	BT 0.057 (0.356)	DT 0.006 (0.315)	loss 6.586 (6.643)	prob 2.361 (2.431)	GS 32.359 (32.435)	mem 74.390
Train: [80][540/1500]	BT 0.034 (0.350)	DT 0.000 (0.309)	loss 6.559 (6.649)	prob 3.082 (2.547)	GS 33.641 (32.532)	mem 74.390
Train: [80][550/1500]	BT 0.072 (0.345)	DT 0.012 (0.304)	loss 6.588 (6.639)	prob 3.572 (2.574)	GS 36.875 (32.819)	mem 74.389
Train: [80][560/1500]	BT 0.036 (0.354)	DT 0.001 (0.314)	loss 6.688 (6.626)	prob 2.788 (2.664)	GS 32.812 (34.153)	mem 74.390
Train: [80][570/1500]	BT 0.037 (0.349)	DT 0.001 (0.308)	loss 6.603 (6.621)	prob 2.201 (2.738)	GS 35.125 (33.650)	mem 74.391
Train: [80][580/1500]	BT 0.037 (0.346)	DT 0.001 (0.305)	loss 6.750 (6.630)	prob 1.798 (2.639)	GS 33.953 (33.502)	mem 74.391
Train: [80][590/1500]	BT 0.037 (0.345)	DT 0.001 (0.304)	loss 6.610 (6.622)	prob 1.898 (2.587)	GS 33.766 (33.186)	mem 74.392
Train: [80][600/1500]	BT 0.261 (0.340)	DT 0.227 (0.300)	loss 6.682 (6.625)	prob 2.805 (2.588)	GS 31.766 (33.094)	mem 74.396
Train: [80][610/1500]	BT 0.038 (0.339)	DT 0.001 (0.299)	loss 6.903 (6.652)	prob 2.185 (2.287)	GS 36.547 (33.309)	mem 74.396
Train: [80][620/1500]	BT 0.037 (0.335)	DT 0.001 (0.294)	loss 6.730 (6.674)	prob 2.005 (2.326)	GS 32.641 (32.519)	mem 74.396
Train: [80][630/1500]	BT 0.039 (0.336)	DT 0.001 (0.296)	loss 6.748 (6.659)	prob 1.975 (2.471)	GS 34.797 (32.695)	mem 74.427
Train: [80][640/1500]	BT 0.038 (0.332)	DT 0.001 (0.291)	loss 6.479 (6.648)	prob 2.934 (2.531)	GS 29.266 (32.531)	mem 74.428
Train: [80][650/1500]	BT 0.038 (0.327)	DT 0.000 (0.287)	loss 6.650 (6.641)	prob 1.050 (2.438)	GS 31.938 (32.312)	mem 74.428
Train: [80][660/1500]	BT 0.030 (0.342)	DT 0.000 (0.302)	loss 6.510 (6.654)	prob 2.421 (2.388)	GS 32.125 (35.480)	mem 74.429
Train: [80][670/1500]	BT 0.029 (0.338)	DT 0.000 (0.297)	loss 6.741 (6.633)	prob 2.948 (2.579)	GS 35.047 (34.108)	mem 74.429
Train: [80][680/1500]	BT 0.028 (0.341)	DT 0.001 (0.301)	loss 6.592 (6.640)	prob 2.234 (2.586)	GS 36.172 (33.727)	mem 74.430
Train: [80][690/1500]	BT 0.028 (0.337)	DT 0.000 (0.297)	loss 6.621 (6.637)	prob 2.937 (2.610)	GS 34.859 (33.989)	mem 74.430
Train: [80][700/1500]	BT 0.035 (0.332)	DT 0.001 (0.293)	loss 6.666 (6.636)	prob 1.791 (2.581)	GS 33.688 (33.601)	mem 74.432
Train: [80][710/1500]	BT 0.039 (0.332)	DT 0.001 (0.292)	loss 6.765 (6.601)	prob 2.529 (2.731)	GS 32.250 (32.917)	mem 74.433
Train: [80][720/1500]	BT 0.039 (0.328)	DT 0.001 (0.288)	loss 6.705 (6.597)	prob 2.558 (2.670)	GS 29.656 (32.305)	mem 74.433
Train: [80][730/1500]	BT 0.039 (0.329)	DT 0.001 (0.289)	loss 6.581 (6.601)	prob 2.829 (2.580)	GS 38.188 (32.533)	mem 74.433
Train: [80][740/1500]	BT 0.039 (0.325)	DT 0.001 (0.285)	loss 6.871 (6.595)	prob 2.123 (2.585)	GS 35.281 (32.265)	mem 74.433
Train: [80][750/1500]	BT 0.042 (0.321)	DT 0.001 (0.281)	loss 6.471 (6.587)	prob 2.211 (2.528)	GS 36.281 (32.350)	mem 74.434
Train: [80][760/1500]	BT 0.039 (0.324)	DT 0.001 (0.284)	loss 6.700 (6.609)	prob 2.563 (2.732)	GS 34.391 (32.872)	mem 74.434
Train: [80][770/1500]	BT 0.039 (0.321)	DT 0.001 (0.281)	loss 6.560 (6.603)	prob 3.279 (2.797)	GS 33.562 (32.508)	mem 74.435
Train: [80][780/1500]	BT 0.039 (0.321)	DT 0.001 (0.281)	loss 6.605 (6.598)	prob 3.141 (2.869)	GS 31.984 (32.381)	mem 74.437
Train: [80][790/1500]	BT 0.039 (0.318)	DT 0.001 (0.278)	loss 6.438 (6.592)	prob 2.995 (2.788)	GS 33.562 (32.402)	mem 74.437
Train: [80][800/1500]	BT 0.046 (0.319)	DT 0.014 (0.279)	loss 6.494 (6.585)	prob 2.284 (2.753)	GS 31.875 (32.494)	mem 74.435
Train: [80][810/1500]	BT 0.045 (0.320)	DT 0.000 (0.280)	loss 6.768 (6.610)	prob 2.297 (2.448)	GS 33.297 (31.717)	mem 74.433
Train: [80][820/1500]	BT 0.047 (0.317)	DT 0.000 (0.277)	loss 6.790 (6.609)	prob 1.931 (2.410)	GS 32.859 (31.625)	mem 74.435
Train: [80][830/1500]	BT 0.077 (0.324)	DT 0.003 (0.284)	loss 6.730 (6.593)	prob 2.413 (2.618)	GS 34.234 (32.606)	mem 74.436
Train: [80][840/1500]	BT 0.092 (0.321)	DT 0.011 (0.280)	loss 6.634 (6.591)	prob 1.554 (2.619)	GS 36.422 (32.486)	mem 74.435
Train: [80][850/1500]	BT 0.057 (0.325)	DT 0.000 (0.284)	loss 6.667 (6.597)	prob 1.941 (2.564)	GS 32.953 (32.643)	mem 74.434
Train: [80][860/1500]	BT 0.033 (0.327)	DT 0.000 (0.286)	loss 6.627 (6.599)	prob 1.922 (2.236)	GS 35.797 (33.427)	mem 74.434
Train: [80][870/1500]	BT 0.029 (0.341)	DT 0.000 (0.300)	loss 6.658 (6.625)	prob 2.881 (2.457)	GS 37.031 (34.062)	mem 74.431
Train: [80][880/1500]	BT 0.026 (0.337)	DT 0.000 (0.296)	loss 6.541 (6.619)	prob 2.895 (2.617)	GS 37.000 (35.319)	mem 74.432
Train: [80][890/1500]	BT 0.037 (0.337)	DT 0.000 (0.296)	loss 6.676 (6.621)	prob 1.871 (2.678)	GS 30.875 (34.577)	mem 74.440
Train: [80][900/1500]	BT 0.037 (0.333)	DT 0.001 (0.293)	loss 6.433 (6.616)	prob 2.902 (2.644)	GS 36.844 (34.191)	mem 74.441
Train: [80][910/1500]	BT 2.815 (0.333)	DT 2.778 (0.293)	loss 6.616 (6.585)	prob 1.638 (2.517)	GS 33.500 (32.294)	mem 74.443
Train: [80][920/1500]	BT 0.038 (0.330)	DT 0.000 (0.289)	loss 6.641 (6.596)	prob 2.611 (2.531)	GS 31.219 (31.722)	mem 74.453
Train: [80][930/1500]	BT 0.038 (0.327)	DT 0.000 (0.286)	loss 6.531 (6.594)	prob 2.773 (2.556)	GS 33.281 (31.438)	mem 74.453
Train: [80][940/1500]	BT 0.039 (0.327)	DT 0.013 (0.287)	loss 6.784 (6.609)	prob 2.136 (2.575)	GS 35.266 (31.680)	mem 74.473
Train: [80][950/1500]	BT 0.048 (0.324)	DT 0.011 (0.284)	loss 6.687 (6.617)	prob 3.190 (2.522)	GS 32.953 (31.661)	mem 74.335
Train: [80][960/1500]	BT 0.059 (0.324)	DT 0.000 (0.284)	loss 6.484 (6.619)	prob 2.263 (2.712)	GS 36.516 (31.587)	mem 74.357
Train: [80][970/1500]	BT 0.037 (0.324)	DT 0.001 (0.283)	loss 6.755 (6.617)	prob 1.953 (2.694)	GS 33.844 (32.237)	mem 74.355
Train: [80][980/1500]	BT 0.036 (0.322)	DT 0.001 (0.281)	loss 6.614 (6.624)	prob 2.539 (2.702)	GS 35.031 (32.561)	mem 74.356
Train: [80][990/1500]	BT 0.037 (0.322)	DT 0.001 (0.281)	loss 6.801 (6.641)	prob 1.920 (2.630)	GS 32.688 (32.444)	mem 74.356
Train: [80][1000/1500]	BT 0.036 (0.321)	DT 0.001 (0.280)	loss 6.648 (6.636)	prob 2.235 (2.600)	GS 31.062 (32.446)	mem 74.355
Train: [80][1010/1500]	BT 0.060 (0.320)	DT 0.002 (0.279)	loss 6.743 (6.599)	prob 2.001 (2.298)	GS 32.141 (32.420)	mem 74.356
Train: [80][1020/1500]	BT 0.051 (0.320)	DT 0.002 (0.279)	loss 6.751 (6.609)	prob 2.484 (2.377)	GS 25.469 (31.620)	mem 74.356
Train: [80][1030/1500]	BT 5.934 (0.324)	DT 5.901 (0.283)	loss 6.518 (6.602)	prob 2.711 (2.463)	GS 33.406 (31.927)	mem 74.355
Train: [80][1040/1500]	BT 0.061 (0.321)	DT 0.001 (0.280)	loss 6.422 (6.600)	prob 2.550 (2.485)	GS 32.391 (31.960)	mem 74.356
Train: [80][1050/1500]	BT 0.028 (0.321)	DT 0.000 (0.281)	loss 6.635 (6.599)	prob 2.472 (2.451)	GS 38.281 (32.538)	mem 74.374
Train: [80][1060/1500]	BT 0.037 (0.319)	DT 0.000 (0.279)	loss 6.592 (6.605)	prob 2.354 (2.625)	GS 33.922 (32.848)	mem 74.375
Train: [80][1070/1500]	BT 0.038 (0.319)	DT 0.001 (0.278)	loss 6.548 (6.637)	prob 3.304 (2.665)	GS 30.406 (32.136)	mem 74.364
Train: [80][1080/1500]	BT 0.038 (0.316)	DT 0.001 (0.276)	loss 6.602 (6.616)	prob 1.794 (2.563)	GS 31.938 (32.041)	mem 74.366
Train: [80][1090/1500]	BT 0.027 (0.314)	DT 0.000 (0.274)	loss 6.997 (6.623)	prob 1.553 (2.471)	GS 35.562 (31.889)	mem 74.367
Train: [80][1100/1500]	BT 0.062 (0.314)	DT 0.001 (0.274)	loss 6.478 (6.614)	prob 2.520 (2.438)	GS 33.094 (32.044)	mem 74.366
Train: [80][1110/1500]	BT 0.695 (0.314)	DT 0.657 (0.273)	loss 6.574 (6.626)	prob 2.968 (2.529)	GS 35.641 (32.797)	mem 74.367
Train: [80][1120/1500]	BT 0.039 (0.314)	DT 0.001 (0.273)	loss 6.654 (6.617)	prob 2.564 (2.577)	GS 35.922 (33.320)	mem 74.366
Train: [80][1130/1500]	BT 0.039 (0.312)	DT 0.001 (0.271)	loss 6.697 (6.613)	prob 2.283 (2.568)	GS 30.906 (33.057)	mem 74.365
Train: [80][1140/1500]	BT 0.039 (0.311)	DT 0.001 (0.271)	loss 6.968 (6.631)	prob 2.283 (2.668)	GS 32.000 (33.412)	mem 74.366
Train: [80][1150/1500]	BT 1.043 (0.311)	DT 1.005 (0.270)	loss 6.556 (6.625)	prob 2.484 (2.605)	GS 31.672 (33.289)	mem 74.367
Train: [80][1160/1500]	BT 0.039 (0.309)	DT 0.001 (0.268)	loss 6.491 (6.620)	prob 2.188 (2.199)	GS 33.828 (33.389)	mem 74.368
Train: [80][1170/1500]	BT 0.038 (0.310)	DT 0.001 (0.269)	loss 6.614 (6.641)	prob 2.241 (2.094)	GS 33.453 (32.490)	mem 74.369
Train: [80][1180/1500]	BT 0.039 (0.308)	DT 0.001 (0.268)	loss 6.453 (6.630)	prob 2.274 (2.084)	GS 34.562 (32.084)	mem 74.368
Train: [80][1190/1500]	BT 0.044 (0.307)	DT 0.011 (0.267)	loss 6.620 (6.610)	prob 2.753 (2.166)	GS 32.219 (32.487)	mem 74.370
Train: [80][1200/1500]	BT 0.035 (0.307)	DT 0.001 (0.267)	loss 6.681 (6.609)	prob 2.212 (2.171)	GS 34.844 (32.777)	mem 74.388
Train: [80][1210/1500]	BT 0.036 (0.306)	DT 0.000 (0.266)	loss 6.565 (6.659)	prob 2.456 (2.128)	GS 37.094 (32.920)	mem 74.390
Train: [80][1220/1500]	BT 0.027 (0.306)	DT 0.000 (0.266)	loss 6.526 (6.623)	prob 2.256 (2.239)	GS 37.141 (32.908)	mem 74.391
Train: [80][1230/1500]	BT 0.038 (0.304)	DT 0.001 (0.264)	loss 6.592 (6.606)	prob 2.142 (2.187)	GS 36.062 (32.866)	mem 74.392
Train: [80][1240/1500]	BT 0.037 (0.305)	DT 0.000 (0.265)	loss 6.584 (6.615)	prob 2.201 (2.225)	GS 33.125 (33.043)	mem 74.393
Train: [80][1250/1500]	BT 0.038 (0.303)	DT 0.001 (0.263)	loss 6.479 (6.607)	prob 1.968 (2.243)	GS 32.984 (33.027)	mem 74.393
Train: [80][1260/1500]	BT 0.038 (0.301)	DT 0.000 (0.261)	loss 6.611 (6.626)	prob 2.400 (2.021)	GS 35.219 (32.141)	mem 74.393
Train: [80][1270/1500]	BT 0.028 (0.303)	DT 0.000 (0.263)	loss 6.625 (6.609)	prob 1.706 (2.016)	GS 32.438 (31.875)	mem 74.396
Train: [80][1280/1500]	BT 0.025 (0.301)	DT 0.000 (0.261)	loss 6.736 (6.620)	prob 1.908 (2.043)	GS 35.891 (32.191)	mem 74.396
Train: [80][1290/1500]	BT 0.033 (0.302)	DT 0.000 (0.262)	loss 6.548 (6.630)	prob 2.068 (2.156)	GS 33.594 (32.210)	mem 74.398
Train: [80][1300/1500]	BT 0.037 (0.300)	DT 0.000 (0.260)	loss 6.785 (6.632)	prob 2.627 (2.146)	GS 34.734 (32.137)	mem 74.399
/home/shakir/.venv/lib/python3.8/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.venv/lib/python3.8/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.venv/lib/python3.8/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.venv/lib/python3.8/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.venv/lib/python3.8/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.venv/lib/python3.8/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.venv/lib/python3.8/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.venv/lib/python3.8/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.venv/lib/python3.8/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.venv/lib/python3.8/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.venv/lib/python3.8/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.venv/lib/python3.8/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.venv/lib/python3.8/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.venv/lib/python3.8/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.venv/lib/python3.8/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.venv/lib/python3.8/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.venv/lib/python3.8/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.venv/lib/python3.8/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.venv/lib/python3.8/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.venv/lib/python3.8/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.venv/lib/python3.8/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.venv/lib/python3.8/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
